2021-03-02 16:55:49.560934,44.22,935.24,21.27
2021-03-02 16:55:49.731299,44.22,935.21,21.26
2021-03-02 16:55:49.901492,44.23,935.24,21.27
2021-03-02 16:55:50.066321,44.23,935.24,21.27
2021-03-02 16:55:50.236699,44.23,935.25,21.26
2021-03-02 16:55:50.405703,44.24,935.32,21.26
2021-03-02 16:55:50.576115,44.24,935.17,21.26
2021-03-02 16:55:50.746706,44.24,935.22,21.27
2021-03-02 16:55:50.910775,44.24,935.23,21.26
2021-03-02 16:55:51.081145,44.25,935.3,21.27
2021-03-02 16:55:51.245938,44.25,935.23,21.26
2021-03-02 16:55:51.416398,44.25,935.23,21.26
2021-03-02 16:55:51.580581,44.24,935.17,21.26
2021-03-02 16:55:51.751040,44.23,935.22,21.27
2021-03-02 16:55:51.919071,44.22,935.24,21.27
2021-03-02 16:55:52.089547,44.21,935.19,21.27
2021-03-02 16:55:52.254217,44.22,935.19,21.27
2021-03-02 16:55:52.424636,44.21,935.22,21.27
2021-03-02 16:55:52.589981,44.21,935.19,21.27
2021-03-02 16:55:52.760434,44.17,935.25,21.27
2021-03-02 16:55:52.926773,44.17,935.22,21.27
2021-03-02 16:55:53.097164,44.17,935.17,21.26
2021-03-02 16:55:53.264706,44.17,935.22,21.27
2021-03-02 16:55:53.435137,44.17,935.21,21.26
2021-03-02 16:55:53.602398,44.15,935.21,21.26
2021-03-02 16:55:53.772861,44.15,935.22,21.27
2021-03-02 16:55:53.937887,44.16,935.2,21.27
2021-03-02 16:55:54.108353,44.17,935.22,21.27
2021-03-02 16:55:54.272816,44.16,935.22,21.27
2021-03-02 16:55:54.443211,44.18,935.25,21.27
2021-03-02 16:55:54.612786,44.17,935.18,21.26
2021-03-02 16:55:54.776255,44.18,935.24,21.27
2021-03-02 16:55:54.946719,44.18,935.19,21.27
2021-03-02 16:55:55.111644,44.19,935.29,21.26
2021-03-02 16:55:55.282117,44.19,935.22,21.27
2021-03-02 16:55:55.447211,44.21,935.24,21.27
2021-03-02 16:55:55.617685,44.21,935.23,21.26
2021-03-02 16:55:55.781983,44.22,935.24,21.27
2021-03-02 16:55:55.952416,44.21,935.2,21.27
2021-03-02 16:55:56.117389,44.21,935.16,21.27
2021-03-02 16:55:56.287803,44.23,935.17,21.27
2021-03-02 16:55:56.452100,44.25,935.24,21.27
2021-03-02 16:55:56.623313,44.29,935.25,21.27
2021-03-02 16:55:56.793513,44.34,935.18,21.26
2021-03-02 16:55:56.963603,44.41,935.2,21.27
2021-03-02 16:55:57.133634,44.43,935.13,21.27
2021-03-02 16:55:57.303784,44.44,935.2,21.28
2021-03-02 16:55:57.473825,44.46,935.24,21.27
2021-03-02 16:55:57.643865,44.47,935.24,21.27
2021-03-02 16:55:57.814005,44.52,935.23,21.28
2021-03-02 16:55:57.984060,44.54,935.15,21.28
2021-03-02 16:55:58.154194,44.56,935.19,21.27
2021-03-02 16:55:58.324216,44.57,935.24,21.27
2021-03-02 16:55:58.494250,44.54,935.2,21.27
2021-03-02 16:55:58.664599,44.54,935.22,21.27
2021-03-02 16:55:58.834709,44.5,935.2,21.27
2021-03-02 16:55:59.004745,44.45,935.16,21.27
2021-03-02 16:55:59.168965,44.43,935.24,21.27
2021-03-02 16:55:59.340751,44.4,935.2,21.27
2021-03-02 16:55:59.506651,44.37,935.2,21.28
2021-03-02 16:55:59.678164,44.33,935.2,21.27
2021-03-02 16:55:59.843671,44.33,935.23,21.28
2021-03-02 16:56:00.015214,44.3,935.15,21.28
2021-03-02 16:56:00.180874,44.29,935.16,21.29
2021-03-02 16:56:00.352466,44.28,935.15,21.28
2021-03-02 16:56:00.518717,44.27,935.25,21.27
2021-03-02 16:56:00.690243,44.26,935.2,21.28
2021-03-02 16:56:00.856335,44.25,935.24,21.27
2021-03-02 16:56:01.027844,44.23,935.23,21.28
2021-03-02 16:56:01.193280,44.24,935.24,21.27
2021-03-02 16:56:01.364840,44.22,935.2,21.27
2021-03-02 16:56:01.531515,44.22,935.24,21.27
2021-03-02 16:56:01.703127,44.21,935.2,21.28
2021-03-02 16:56:01.869723,44.2,935.2,21.28
2021-03-02 16:56:02.041265,44.21,935.2,21.28
2021-03-02 16:56:02.207344,44.21,935.26,21.28
2021-03-02 16:56:02.378821,44.22,935.23,21.28
2021-03-02 16:56:02.547757,44.21,935.16,21.28
2021-03-02 16:56:02.719215,44.19,935.2,21.27
2021-03-02 16:56:02.890002,44.18,935.15,21.28
2021-03-02 16:56:03.060818,44.17,935.2,21.27
2021-03-02 16:56:03.225944,44.15,935.25,21.27
2021-03-02 16:56:03.396733,44.13,935.26,21.28
2021-03-02 16:56:03.567529,44.13,935.26,21.28
2021-03-02 16:56:03.738305,44.11,935.25,21.29
2021-03-02 16:56:03.908890,44.08,935.22,21.27
2021-03-02 16:56:04.073010,44.1,935.29,21.28
2021-03-02 16:56:04.243376,44.07,935.19,21.27
2021-03-02 16:56:04.408509,44.06,935.27,21.28
2021-03-02 16:56:04.578818,44.05,935.18,21.28
2021-03-02 16:56:04.749144,44.02,935.24,21.28
2021-03-02 16:56:04.919313,44.02,935.26,21.28
2021-03-02 16:56:05.089590,44.02,935.2,21.27
2021-03-02 16:56:05.259957,44.01,935.2,21.28
2021-03-02 16:56:05.429357,44.01,935.22,21.27
2021-03-02 16:56:05.599587,44.02,935.2,21.28
2021-03-02 16:56:05.769878,44.0,935.26,21.28
2021-03-02 16:56:05.934435,44.0,935.19,21.27
2021-03-02 16:56:06.104681,44.02,935.27,21.28
2021-03-02 16:56:06.271608,44.03,935.25,21.27
2021-03-02 16:56:06.441865,44.0,935.25,21.27
2021-03-02 16:56:06.612215,44.02,935.18,21.28
2021-03-02 16:56:06.782535,44.03,935.26,21.28
2021-03-02 16:56:06.952557,44.01,935.23,21.28
2021-03-02 16:56:07.122602,44.03,935.15,21.28
2021-03-02 16:56:07.292656,44.02,935.23,21.28
2021-03-02 16:56:07.462703,44.03,935.23,21.28
2021-03-02 16:56:07.632687,44.02,935.18,21.28
2021-03-02 16:56:07.802692,44.05,935.24,21.27
2021-03-02 16:56:07.972677,44.05,935.25,21.27
2021-03-02 16:56:08.142672,44.03,935.15,21.28
2021-03-02 16:56:08.312646,44.05,935.24,21.27
2021-03-02 16:56:08.482639,44.05,935.26,21.28
2021-03-02 16:56:08.652599,44.06,935.2,21.28
2021-03-02 16:56:08.822581,44.07,935.21,21.28
2021-03-02 16:56:08.992621,44.08,935.21,21.28
2021-03-02 16:56:09.162575,44.09,935.2,21.28
2021-03-02 16:56:09.332584,44.08,935.21,21.28
2021-03-02 16:56:09.502595,44.09,935.2,21.28
2021-03-02 16:56:09.672608,44.11,935.23,21.28
2021-03-02 16:56:09.842446,44.13,935.25,21.29
2021-03-02 16:56:10.011719,44.15,935.2,21.28
2021-03-02 16:56:10.176494,44.17,935.15,21.28
2021-03-02 16:56:10.348491,44.16,935.17,21.27
2021-03-02 16:56:10.514411,44.17,935.2,21.28
2021-03-02 16:56:10.686055,44.19,935.21,21.28
2021-03-02 16:56:10.852011,44.18,935.18,21.28
2021-03-02 16:56:11.023700,44.2,935.26,21.28
2021-03-02 16:56:11.188595,44.2,935.22,21.29
2021-03-02 16:56:11.360136,44.22,935.27,21.28
2021-03-02 16:56:11.526056,44.23,935.26,21.28
2021-03-02 16:56:11.697731,44.24,935.18,21.28
2021-03-02 16:56:11.863326,44.24,935.26,21.28
2021-03-02 16:56:12.035021,44.25,935.2,21.28
2021-03-02 16:56:12.200062,44.25,935.2,21.28
2021-03-02 16:56:12.371659,44.27,935.27,21.28
2021-03-02 16:56:12.541245,44.26,935.16,21.28
2021-03-02 16:56:12.705364,44.27,935.24,21.28
2021-03-02 16:56:12.876607,44.29,935.21,21.28
2021-03-02 16:56:13.041967,44.29,935.26,21.28
2021-03-02 16:56:13.213487,44.29,935.27,21.29
2021-03-02 16:56:13.380028,44.3,935.19,21.29
2021-03-02 16:56:13.551620,44.3,935.23,21.28
2021-03-02 16:56:13.717727,44.31,935.2,21.28
2021-03-02 16:56:13.889275,44.3,935.26,21.28
2021-03-02 16:56:14.060861,44.3,935.21,21.28
2021-03-02 16:56:14.226934,44.31,935.18,21.28
2021-03-02 16:56:14.398506,44.3,935.21,21.28
2021-03-02 16:56:14.570044,44.32,935.21,21.28
2021-03-02 16:56:14.736492,44.31,935.2,21.28
2021-03-02 16:56:14.908085,44.32,935.18,21.28
2021-03-02 16:56:15.073606,44.29,935.27,21.28
2021-03-02 16:56:15.243707,44.3,935.24,21.28
2021-03-02 16:56:15.407502,44.29,935.25,21.29
2021-03-02 16:56:15.577990,44.27,935.18,21.28
2021-03-02 16:56:15.742265,44.27,935.27,21.28
2021-03-02 16:56:15.912790,44.26,935.22,21.29
2021-03-02 16:56:16.077801,44.26,935.23,21.28
2021-03-02 16:56:16.248367,44.23,935.19,21.29
2021-03-02 16:56:16.412828,44.22,935.22,21.29
2021-03-02 16:56:16.583335,44.21,935.23,21.28
2021-03-02 16:56:16.746951,44.22,935.22,21.29
2021-03-02 16:56:16.917426,44.19,935.2,21.28
2021-03-02 16:56:17.081623,44.18,935.26,21.28
2021-03-02 16:56:17.251998,44.17,935.27,21.29
2021-03-02 16:56:17.420199,44.18,935.23,21.3
2021-03-02 16:56:17.590689,44.17,935.25,21.29
2021-03-02 16:56:17.755162,44.15,935.21,21.28
2021-03-02 16:56:17.925566,44.17,935.22,21.29
2021-03-02 16:56:18.091080,44.15,935.21,21.28
2021-03-02 16:56:18.261454,44.14,935.26,21.28
2021-03-02 16:56:18.431536,44.15,935.23,21.3
2021-03-02 16:56:18.595047,44.14,935.27,21.29
2021-03-02 16:56:18.765517,44.14,935.2,21.28
2021-03-02 16:56:18.931073,44.14,935.22,21.29
2021-03-02 16:56:19.101500,44.14,935.2,21.28
2021-03-02 16:56:19.266307,44.14,935.23,21.28
2021-03-02 16:56:19.436695,44.11,935.18,21.28
2021-03-02 16:56:19.604046,44.13,935.19,21.29
2021-03-02 16:56:19.774592,44.09,935.22,21.29
2021-03-02 16:56:19.938473,44.08,935.22,21.29
2021-03-02 16:56:20.108972,44.06,935.22,21.29
2021-03-02 16:56:20.273398,44.05,935.12,21.28
2021-03-02 16:56:20.443471,44.02,935.2,21.28
2021-03-02 16:56:20.612593,44.01,935.22,21.29
2021-03-02 16:56:20.777178,44.02,935.17,21.27
2021-03-02 16:56:20.947654,43.99,935.2,21.29
2021-03-02 16:56:21.111981,44.0,935.16,21.29
2021-03-02 16:56:21.282466,43.99,935.22,21.29
2021-03-02 16:56:21.447470,44.0,935.21,21.28
2021-03-02 16:56:21.617913,44.01,935.2,21.28
2021-03-02 16:56:21.782144,44.0,935.19,21.29
2021-03-02 16:56:21.952587,44.05,935.22,21.29
2021-03-02 16:56:22.117584,44.05,935.27,21.29
2021-03-02 16:56:22.287998,44.05,935.24,21.28
2021-03-02 16:56:22.452277,44.03,935.17,21.27
2021-03-02 16:56:22.622757,44.07,935.14,21.29
2021-03-02 16:56:22.788304,44.07,935.18,21.28
2021-03-02 16:56:22.958699,44.11,935.25,21.29
2021-03-02 16:56:23.123123,44.09,935.27,21.28
2021-03-02 16:56:23.293701,44.11,935.18,21.28
2021-03-02 16:56:23.457354,44.1,935.21,21.28
2021-03-02 16:56:23.627762,44.11,935.22,21.29
2021-03-02 16:56:23.792057,44.1,935.23,21.28
2021-03-02 16:56:23.962483,44.11,935.21,21.28
2021-03-02 16:56:24.127445,44.1,935.21,21.28
2021-03-02 16:56:24.297848,44.1,935.19,21.29
2021-03-02 16:56:24.462109,44.09,935.22,21.29
2021-03-02 16:56:24.632473,44.09,935.16,21.28
2021-03-02 16:56:24.797476,44.09,935.25,21.29
2021-03-02 16:56:24.967922,44.09,935.21,21.28
2021-03-02 16:56:25.132262,44.06,935.18,21.28
2021-03-02 16:56:25.302655,44.05,935.25,21.29
2021-03-02 16:56:25.467368,44.05,935.27,21.29
2021-03-02 16:56:25.637778,44.05,935.17,21.29
2021-03-02 16:56:25.803769,44.04,935.16,21.29
2021-03-02 16:56:25.974328,44.02,935.25,21.29
2021-03-02 16:56:26.138481,44.01,935.22,21.29
2021-03-02 16:56:26.308942,44.0,935.17,21.29
2021-03-02 16:56:26.475124,44.01,935.23,21.29
2021-03-02 16:56:26.645513,44.0,935.22,21.29
2021-03-02 16:56:26.812890,43.98,935.22,21.29
2021-03-02 16:56:26.983359,43.97,935.22,21.29
2021-03-02 16:56:27.146958,43.94,935.22,21.29
2021-03-02 16:56:27.317369,43.96,935.25,21.29
2021-03-02 16:56:27.484897,43.95,935.23,21.3
2021-03-02 16:56:27.655273,43.96,935.18,21.3
2021-03-02 16:56:27.824796,43.94,935.21,21.3
2021-03-02 16:56:27.988702,43.94,935.19,21.29
2021-03-02 16:56:28.159111,43.94,935.22,21.29
2021-03-02 16:56:28.323546,43.95,935.22,21.29
2021-03-02 16:56:28.494019,43.94,935.2,21.29
2021-03-02 16:56:28.657676,43.95,935.22,21.29
2021-03-02 16:56:28.828064,43.95,935.22,21.29
2021-03-02 16:56:28.995577,43.96,935.2,21.29
2021-03-02 16:56:29.165984,43.97,935.21,21.3
2021-03-02 16:56:29.336430,43.97,935.16,21.29
2021-03-02 16:56:29.500534,43.98,935.16,21.29
2021-03-02 16:56:29.670973,43.98,935.2,21.29
2021-03-02 16:56:29.835747,43.98,935.16,21.29
2021-03-02 16:56:30.006227,43.98,935.2,21.29
2021-03-02 16:56:30.175244,43.96,935.17,21.29
2021-03-02 16:56:30.345648,43.95,935.19,21.29
2021-03-02 16:56:30.516089,43.95,935.17,21.29
2021-03-02 16:56:30.680041,43.94,935.17,21.29
2021-03-02 16:56:30.850438,43.94,935.26,21.3
2021-03-02 16:56:31.018447,43.95,935.16,21.29
2021-03-02 16:56:31.188872,43.95,935.21,21.3
2021-03-02 16:56:31.353226,43.95,935.18,21.3
2021-03-02 16:56:31.523866,43.97,935.23,21.3
2021-03-02 16:56:31.690829,43.97,935.23,21.3
2021-03-02 16:56:31.861263,43.97,935.19,21.29
2021-03-02 16:56:32.031690,43.97,935.15,21.3
2021-03-02 16:56:32.198188,43.98,935.21,21.3
2021-03-02 16:56:32.368607,44.0,935.2,21.29
2021-03-02 16:56:32.534761,43.99,935.19,21.29
2021-03-02 16:56:32.705181,44.0,935.21,21.3
2021-03-02 16:56:32.868911,44.01,935.28,21.29
2021-03-02 16:56:33.039317,44.01,935.2,21.29
2021-03-02 16:56:33.204486,44.01,935.19,21.29
2021-03-02 16:56:33.374997,44.0,935.15,21.29
2021-03-02 16:56:33.542217,44.03,935.22,21.29
2021-03-02 16:56:33.712625,44.03,935.29,21.3
2021-03-02 16:56:33.877652,44.03,935.14,21.29
2021-03-02 16:56:34.048047,44.05,935.17,21.29
2021-03-02 16:56:34.212261,44.05,935.16,21.29
2021-03-02 16:56:34.382701,44.06,935.14,21.29
2021-03-02 16:56:34.551082,44.05,935.23,21.29
2021-03-02 16:56:34.721443,44.05,935.19,21.3
2021-03-02 16:56:34.887949,44.06,935.29,21.3
2021-03-02 16:56:35.058366,44.07,935.19,21.3
2021-03-02 16:56:35.222818,44.06,935.18,21.3
2021-03-02 16:56:35.393240,44.07,935.23,21.29
2021-03-02 16:56:35.562847,44.06,935.13,21.28
2021-03-02 16:56:35.726439,44.08,935.18,21.3
2021-03-02 16:56:35.896941,44.07,935.19,21.29
2021-03-02 16:56:36.060940,44.08,935.18,21.3
2021-03-02 16:56:36.231336,44.09,935.16,21.29
2021-03-02 16:56:36.399546,44.11,935.17,21.29
2021-03-02 16:56:36.569989,44.13,935.14,21.29
2021-03-02 16:56:36.734861,44.13,935.22,21.29
2021-03-02 16:56:36.905369,44.14,935.19,21.29
2021-03-02 16:56:37.069378,44.15,935.18,21.3
2021-03-02 16:56:37.239828,44.15,935.23,21.3
2021-03-02 16:56:37.406168,44.15,935.27,21.28
2021-03-02 16:56:37.576615,44.18,935.18,21.3
2021-03-02 16:56:37.740742,44.19,935.25,21.29
2021-03-02 16:56:37.911242,44.19,935.22,21.29
2021-03-02 16:56:38.076085,44.19,935.2,21.29
2021-03-02 16:56:38.246546,44.21,935.23,21.3
2021-03-02 16:56:38.410744,44.22,935.23,21.3
2021-03-02 16:56:38.581342,44.22,935.16,21.29
2021-03-02 16:56:38.751423,44.24,935.19,21.29
2021-03-02 16:56:38.921437,44.23,935.2,21.29
2021-03-02 16:56:39.091423,44.25,935.22,21.29
2021-03-02 16:56:39.261784,44.26,935.14,21.29
2021-03-02 16:56:39.431766,44.26,935.2,21.29
2021-03-02 16:56:39.601776,44.26,935.22,21.29
2021-03-02 16:56:39.771867,44.29,935.2,21.29
2021-03-02 16:56:39.941879,44.26,935.17,21.29
2021-03-02 16:56:40.111898,44.26,935.25,21.29
2021-03-02 16:56:40.281974,44.25,935.27,21.29
2021-03-02 16:56:40.451977,44.26,935.18,21.3
2021-03-02 16:56:40.622049,44.25,935.25,21.29
2021-03-02 16:56:40.792090,44.26,935.21,21.28
2021-03-02 16:56:40.962110,44.24,935.23,21.29
2021-03-02 16:56:41.132108,44.25,935.27,21.29
2021-03-02 16:56:41.302068,44.25,935.2,21.29
2021-03-02 16:56:41.472081,44.26,935.22,21.29
2021-03-02 16:56:41.642042,44.25,935.22,21.29
2021-03-02 16:56:41.812045,44.26,935.19,21.29
2021-03-02 16:56:41.982042,44.25,935.26,21.3
2021-03-02 16:56:42.152001,44.26,935.18,21.3
2021-03-02 16:56:42.321983,44.27,935.25,21.29
2021-03-02 16:56:42.491943,44.23,935.23,21.3
2021-03-02 16:56:42.656245,44.25,935.17,21.29
2021-03-02 16:56:42.826093,44.23,935.19,21.29
2021-03-02 16:56:42.994373,44.25,935.18,21.3
2021-03-02 16:56:43.164273,44.24,935.22,21.29
2021-03-02 16:56:43.334108,44.26,935.23,21.29
2021-03-02 16:56:43.504049,44.25,935.19,21.29
2021-03-02 16:56:43.673996,44.25,935.25,21.29
2021-03-02 16:56:43.837275,44.24,935.17,21.29
2021-03-02 16:56:44.007219,44.23,935.22,21.29
2021-03-02 16:56:44.171504,44.24,935.28,21.29
2021-03-02 16:56:44.341506,44.23,935.16,21.29
2021-03-02 16:56:44.511489,44.25,935.19,21.29
2021-03-02 16:56:44.681508,44.25,935.29,21.3
2021-03-02 16:56:44.851518,44.24,935.18,21.3
2021-03-02 16:56:45.021540,44.24,935.23,21.3
2021-03-02 16:56:45.191572,44.25,935.22,21.29
2021-03-02 16:56:45.361626,44.25,935.19,21.29
2021-03-02 16:56:45.531627,44.25,935.28,21.29
2021-03-02 16:56:45.701668,44.23,935.22,21.29
2021-03-02 16:56:45.871698,44.23,935.22,21.29
2021-03-02 16:56:46.041701,44.24,935.2,21.29
2021-03-02 16:56:46.211704,44.24,935.21,21.3
2021-03-02 16:56:46.381775,44.26,935.22,21.29
2021-03-02 16:56:46.551678,44.26,935.18,21.3
2021-03-02 16:56:46.721558,44.27,935.23,21.29
2021-03-02 16:56:46.891440,44.28,935.22,21.29
2021-03-02 16:56:47.061302,44.28,935.18,21.3
2021-03-02 16:56:47.231157,44.31,935.16,21.29
2021-03-02 16:56:47.401120,44.31,935.23,21.3
2021-03-02 16:56:47.565152,44.32,935.19,21.29
2021-03-02 16:56:47.735114,44.32,935.21,21.3
2021-03-02 16:56:47.903176,44.34,935.21,21.3
2021-03-02 16:56:48.073082,44.36,935.22,21.29
2021-03-02 16:56:48.242966,44.38,935.26,21.3
2021-03-02 16:56:48.407401,44.38,935.22,21.29
2021-03-02 16:56:48.577263,44.4,935.23,21.29
2021-03-02 16:56:48.747243,44.4,935.23,21.29
2021-03-02 16:56:48.917164,44.42,935.23,21.29
2021-03-02 16:56:49.085625,44.42,935.19,21.29
2021-03-02 16:56:49.255491,44.42,935.22,21.29
2021-03-02 16:56:49.425462,44.42,935.28,21.29
2021-03-02 16:56:49.595330,44.45,935.21,21.28
2021-03-02 16:56:49.765191,44.45,935.17,21.29
2021-03-02 16:56:49.929433,44.45,935.2,21.29
2021-03-02 16:56:50.099283,44.46,935.27,21.29
2021-03-02 16:56:50.262999,44.47,935.22,21.29
2021-03-02 16:56:50.432840,44.48,935.27,21.29
2021-03-02 16:56:50.602877,44.48,935.25,21.29
2021-03-02 16:56:50.772904,44.47,935.15,21.29
2021-03-02 16:56:50.942946,44.5,935.16,21.28
2021-03-02 16:56:51.112902,44.51,935.16,21.29
2021-03-02 16:56:51.282927,44.52,935.18,21.3
2021-03-02 16:56:51.452890,44.52,935.23,21.29
2021-03-02 16:56:51.622988,44.52,935.27,21.29
2021-03-02 16:56:51.792991,44.5,935.23,21.29
2021-03-02 16:56:51.963001,44.51,935.22,21.29
2021-03-02 16:56:52.133000,44.52,935.18,21.28
2021-03-02 16:56:52.302990,44.5,935.17,21.29
2021-03-02 16:56:52.473009,44.48,935.23,21.29
2021-03-02 16:56:52.642964,44.5,935.21,21.3
2021-03-02 16:56:52.812962,44.5,935.22,21.29
2021-03-02 16:56:52.982944,44.5,935.18,21.3
2021-03-02 16:56:53.152917,44.5,935.22,21.29
2021-03-02 16:56:53.322898,44.49,935.19,21.29
2021-03-02 16:56:53.492927,44.47,935.17,21.29
2021-03-02 16:56:53.662916,44.47,935.23,21.29
2021-03-02 16:56:53.832916,44.48,935.23,21.3
2021-03-02 16:56:54.002890,44.46,935.2,21.29
2021-03-02 16:56:54.172920,44.48,935.28,21.29
2021-03-02 16:56:54.343000,44.46,935.16,21.29
2021-03-02 16:56:54.510484,44.46,935.22,21.29
2021-03-02 16:56:54.680858,44.47,935.2,21.29
2021-03-02 16:56:54.851133,44.44,935.23,21.3
2021-03-02 16:56:55.015784,44.43,935.2,21.29
2021-03-02 16:56:55.186094,44.44,935.18,21.3
2021-03-02 16:56:55.356476,44.42,935.14,21.29
2021-03-02 16:56:55.526799,44.4,935.21,21.3
2021-03-02 16:56:55.697183,44.39,935.23,21.3
2021-03-02 16:56:55.867546,44.39,935.16,21.29
2021-03-02 16:56:56.031741,44.38,935.22,21.29
2021-03-02 16:56:56.202030,44.36,935.23,21.29
2021-03-02 16:56:56.366880,44.37,935.22,21.29
2021-03-02 16:56:56.537165,44.35,935.22,21.29
2021-03-02 16:56:56.706172,44.33,935.22,21.29
2021-03-02 16:56:56.876406,44.3,935.24,21.28
2021-03-02 16:56:57.046341,44.32,935.25,21.29
2021-03-02 16:56:57.214729,44.29,935.19,21.29
2021-03-02 16:56:57.384654,44.3,935.17,21.29
2021-03-02 16:56:57.554537,44.29,935.19,21.29
2021-03-02 16:56:57.722529,44.28,935.21,21.28
2021-03-02 16:56:57.892392,44.3,935.16,21.29
2021-03-02 16:56:58.062235,44.29,935.19,21.29
2021-03-02 16:56:58.232066,44.29,935.22,21.29
2021-03-02 16:56:58.401987,44.29,935.25,21.29
2021-03-02 16:56:58.566249,44.29,935.18,21.28
2021-03-02 16:56:58.736533,44.3,935.16,21.29
2021-03-02 16:56:58.903481,44.3,935.19,21.29
2021-03-02 16:56:59.073339,44.31,935.27,21.28
2021-03-02 16:56:59.243155,44.31,935.16,21.29
2021-03-02 16:56:59.407524,44.32,935.23,21.29
2021-03-02 16:56:59.577362,44.33,935.22,21.29
2021-03-02 16:56:59.742551,44.33,935.22,21.29
2021-03-02 16:56:59.912411,44.31,935.27,21.29
2021-03-02 16:57:00.076724,44.33,935.19,21.29
2021-03-02 16:57:00.246628,44.34,935.22,21.29
2021-03-02 16:57:00.416494,44.35,935.22,21.29
2021-03-02 16:57:00.586485,44.33,935.22,21.29
2021-03-02 16:57:00.756440,44.33,935.25,21.29
2021-03-02 16:57:00.919854,44.34,935.19,21.29
2021-03-02 16:57:01.089736,44.33,935.16,21.29
2021-03-02 16:57:01.253537,44.33,935.25,21.29
2021-03-02 16:57:01.423512,44.33,935.25,21.29
2021-03-02 16:57:01.593560,44.32,935.22,21.29
2021-03-02 16:57:01.763492,44.33,935.22,21.29
2021-03-02 16:57:01.933406,44.34,935.25,21.29
2021-03-02 16:57:02.103269,44.33,935.25,21.29
2021-03-02 16:57:02.273251,44.33,935.16,21.28
2021-03-02 16:57:02.443691,44.34,935.19,21.29
2021-03-02 16:57:02.609935,44.33,935.22,21.29
2021-03-02 16:57:02.780354,44.32,935.2,21.29
2021-03-02 16:57:02.945033,44.32,935.22,21.29
2021-03-02 16:57:03.115486,44.32,935.22,21.29
2021-03-02 16:57:03.280322,44.31,935.22,21.29
2021-03-02 16:57:03.450765,44.32,935.21,21.28
2021-03-02 16:57:03.618747,44.31,935.23,21.29
2021-03-02 16:57:03.789213,44.3,935.21,21.28
2021-03-02 16:57:03.953643,44.3,935.16,21.29
2021-03-02 16:57:04.124193,44.26,935.18,21.28
2021-03-02 16:57:04.287790,44.29,935.21,21.28
2021-03-02 16:57:04.458313,44.27,935.16,21.29
2021-03-02 16:57:04.622365,44.27,935.16,21.29
2021-03-02 16:57:04.792538,44.26,935.24,21.28
